TrialName,Participant,Sample,Emp,Probability
BalanceUnder,TA34,0,emp2,0.9996124940264307
BalanceUnder,TA30,0,emp2,0.43526774794046064
BalanceUnder,TA27,0,emp2,0.9999866120798192
BalanceUnder,TA5,0,emp2,0.5237272344803378
BalanceUnder,TA38,0,emp2,0.9937820461566678
BalanceUnder,TA20,0,emp2,0.9999847243774783
BalanceUnder,TA41,0,emp2,0.43475235440990456
BalanceUnder,TA40,0,emp2,0.1085715693724559
BalanceUnder,TA45,0,emp2,0.43091890474129124
BalanceUnder,TA46,0,emp2,0.5134515894203934
BalanceUnder,TA51,0,emp2,0.4627559649509013
BalanceUnder,TA52,0,emp2,0.5796914298928669
BalanceUnder,TA53,0,emp2,0.48983118795396713
BalanceUnder,TA44,0,emp2,0.2865482718225977
BalanceUnder,TA54,0,emp2,0.4811042834867518
BalanceUnder,TA57,0,emp2,0.5536874657965593
BalanceUnder,TA80,0,emp2,0.9892091408577128
BalanceUnder,TA66,0,emp2,0.9999866120798192
BalanceUnder,TA64,0,emp2,0.4863941744501664
BalanceUnder,ta73,0,emp2,0.9250345454902211
BalanceUnder,TA69,0,emp2,0.17376496108977096
BalanceUnder,TA63,0,emp2,0.4972876850144064
BalanceUnder,TA58,0,emp2,0.9999892525337393
BalanceUnder,TA83,0,emp2,0.5719751619620969
BalanceUnder,OA4,1,emp1,0.4933010260869873
BalanceUnder,OA6,1,emp1,0.5947064971598781
BalanceUnder,OA5,1,emp1,0.9093750417087347
BalanceUnder,OA7,1,emp1,0.868723160122563
BalanceUnder,OA12,1,emp1,0.4679630050517477
BalanceUnder,Oa14,1,emp1,0.14876945197502467
BalanceUnder,OA18,1,emp1,0.9103057733753434
BalanceUnder,OA23,1,emp1,0.4117401393040827
BalanceUnder,OA25,1,emp1,0.4799003350532392
BalanceUnder,OA22,1,emp1,0.24612431674315066
BalanceUnder,OA27,1,emp1,0.3179834754625081
BalanceUnder,OA19,1,emp1,0.4153832436040201
BalanceUnder,OA31,1,emp1,0.5371243117578826
BalanceUnder,OA33,1,emp1,0.49430975000054367
BalanceUnder,OA28,1,emp1,0.8341536755950691
BalanceUnder,OA37,1,emp1,0.4294874273934272
BalanceUnder,OA38,1,emp1,0.47394834828240967
BalanceUnder,OA36,1,emp1,0.8346474721482633
BalanceUnder,OA45,1,emp1,0.4389072855432177
BalanceUnder,OA40,1,emp1,0.32112060538819587
BalanceUnder,OA44,1,emp1,1.1651022088802974e-13
BalanceUnder,OA56,1,emp1,0.49300198795553046
BalanceUnder,OA57,1,emp1,0.43517900806646564
BalanceUnder,OA53,1,emp1,0.4566969086381876
BalanceUnder,OA50,1,emp1,0.9240431182133755
BalanceUnder,OA58,1,emp1,0.46869784200438064
BalanceUnder,OA54,1,emp1,0.45168178058768427
BalanceUnder,OA48,1,emp1,0.4556540057440657
BalanceUnder,OA61,1,emp1,0.6604981929621652
BalanceUnder,OA65,1,emp1,0.42429477911660746
BalanceUnder,OA69,1,emp1,0.42351389387785654
BalanceUnder,OA66,1,emp1,0.4617627225590826
BalanceUnder,OA67,1,emp1,0.9072579454448618
BalanceUnder,TA8,1,emp2,0.9999764462559463
BalanceUnder,TA10,1,emp2,0.9998893645919834
BalanceUnder,TA13,1,emp2,0.7991552301952792
BalanceUnder,TA12,1,emp2,0.29968074675847567
BalanceUnder,TA11,1,emp2,0.5080909681170602
BalanceUnder,TA14,1,emp2,0.8578704326786661
BalanceUnder,TA7,1,emp2,0.9999839480481304
BalanceUnder,TA17,1,emp2,0.28142420530753015
BalanceUnder,TA21,1,emp2,0.470202271815388
BalanceUnder,TA26,1,emp2,0.44919551191577173
BalanceUnder,TA24,1,emp2,0.4960406809492782
BalanceUnder,TA29,1,emp2,0.5535505819685198
BalanceUnder,TA28,1,emp2,0.5129059007868239
BalanceUnder,TA32,1,emp2,0.556179503229908
BalanceUnder,TA33,1,emp2,0.4875447543529085
BalanceUnder,TA34,1,emp2,0.999593947894453
BalanceUnder,TA30,1,emp2,0.49167107301111995
BalanceUnder,TA27,1,emp2,0.9999859266581852
BalanceUnder,TA5,1,emp2,0.5374595251034276
BalanceUnder,TA38,1,emp2,0.9934945435625046
BalanceUnder,TA20,1,emp2,0.9999839480481304
BalanceUnder,TA41,1,emp2,0.49216604599475783
BalanceUnder,TA40,1,emp2,0.1175197898840375
BalanceUnder,TA45,1,emp2,0.464295653963746
BalanceUnder,TA46,1,emp2,0.5414570376017005
BalanceUnder,TA51,1,emp2,0.5021369946159625
BalanceUnder,TA52,1,emp2,0.605172380300939
BalanceUnder,TA53,1,emp2,0.5135683935878815
BalanceUnder,TA44,1,emp2,0.2952980740844932
BalanceUnder,TA54,1,emp2,0.5140900653100525
BalanceUnder,TA57,1,emp2,0.579597594958132
BalanceUnder,TA80,1,emp2,0.9867000318194725
BalanceUnder,TA66,1,emp2,0.9999859266581852
BalanceUnder,TA64,1,emp2,0.5129295125234976
BalanceUnder,ta73,1,emp2,0.9247093389447236
BalanceUnder,TA69,1,emp2,0.18533841140767843
BalanceUnder,TA63,1,emp2,0.5179672048380837
BalanceUnder,TA58,1,emp2,0.9999886710899768
BalanceUnder,TA83,1,emp2,0.567883279570432
BalanceUnder,OA4,2,emp1,0.400322645002122
BalanceUnder,OA6,2,emp1,0.568020653679416
BalanceUnder,OA5,2,emp1,0.9085985207072916
BalanceUnder,OA7,2,emp1,0.8870929249758311
BalanceUnder,OA12,2,emp1,0.40815727423386655
BalanceUnder,Oa14,2,emp1,0.16629211468444238
BalanceUnder,OA18,2,emp1,0.8859036540157164
BalanceUnder,OA23,2,emp1,0.38541230603264937
BalanceUnder,OA25,2,emp1,0.4284927099577477
BalanceUnder,OA22,2,emp1,0.23073106097606527
BalanceUnder,OA27,2,emp1,0.29375467377337766
BalanceUnder,OA19,2,emp1,0.416957834634869
BalanceUnder,OA31,2,emp1,0.5340016051896821
BalanceUnder,OA33,2,emp1,0.4928656219064917
BalanceUnder,OA28,2,emp1,0.8165942925756724
BalanceUnder,OA37,2,emp1,0.43547218858338865
BalanceUnder,OA38,2,emp1,0.47644117471946856
BalanceUnder,OA36,2,emp1,0.6398919241111857
BalanceUnder,OA45,2,emp1,0.4656082145965305
BalanceUnder,OA40,2,emp1,0.32165502213425395
BalanceUnder,OA44,2,emp1,9.276831628700265e-14
BalanceUnder,OA56,2,emp1,0.4977122262966223
BalanceUnder,OA57,2,emp1,0.45179471539775024
BalanceUnder,OA53,2,emp1,0.45447421466227106
BalanceUnder,OA50,2,emp1,0.9029815556405131
BalanceUnder,OA58,2,emp1,0.48626250606049337
BalanceUnder,OA54,2,emp1,0.46200070940264093
BalanceUnder,OA48,2,emp1,0.47517501989181654
BalanceUnder,OA61,2,emp1,0.6409550918439868
BalanceUnder,OA65,2,emp1,0.4300678843908739
BalanceUnder,OA69,2,emp1,0.43348635942980424
BalanceUnder,OA66,2,emp1,0.4599135349038572
BalanceUnder,OA67,2,emp1,0.8983199712602601
BalanceUnder,TA8,2,emp2,0.9999739749749075
BalanceUnder,TA10,2,emp2,0.9998828082789372
BalanceUnder,TA13,2,emp2,0.8000803565535505
BalanceUnder,TA12,2,emp2,0.2874903708721175
BalanceUnder,TA11,2,emp2,0.49974657277975804
BalanceUnder,TA14,2,emp2,0.8699798023870849
BalanceUnder,TA7,2,emp2,0.999983061040382
BalanceUnder,TA17,2,emp2,0.28104717615610114
BalanceUnder,TA21,2,emp2,0.47984641481376233
BalanceUnder,TA26,2,emp2,0.46262689417692543
BalanceUnder,TA24,2,emp2,0.5063160215982077
BalanceUnder,TA29,2,emp2,0.5679471083236918
BalanceUnder,TA28,2,emp2,0.5232682867786839
BalanceUnder,TA32,2,emp2,0.5706467460848236
BalanceUnder,TA33,2,emp2,0.49581879659121814
BalanceUnder,TA34,2,emp2,0.9995987767117496
BalanceUnder,TA30,2,emp2,0.5117515222175547
BalanceUnder,TA27,2,emp2,0.9999852567799525
BalanceUnder,TA5,2,emp2,0.5508936330622238
BalanceUnder,TA38,2,emp2,0.9931289026321279
BalanceUnder,TA20,2,emp2,0.9999831752351667
BalanceUnder,TA41,2,emp2,0.49705351461373365
BalanceUnder,TA40,2,emp2,0.10546043040680736
BalanceUnder,TA45,2,emp2,0.45417594625935814
BalanceUnder,TA46,2,emp2,0.5340159684235661
BalanceUnder,TA51,2,emp2,0.5224487461779624
BalanceUnder,TA52,2,emp2,0.6062267096342344
BalanceUnder,TA53,2,emp2,0.5174605857755674
BalanceUnder,TA44,2,emp2,0.2952064081853092
BalanceUnder,TA54,2,emp2,0.5202774556119398
BalanceUnder,TA57,2,emp2,0.5913879510885837
BalanceUnder,TA80,2,emp2,0.9880806671975639
BalanceUnder,TA66,2,emp2,0.9999848844799166
BalanceUnder,TA64,2,emp2,0.5377551913719996
BalanceUnder,ta73,2,emp2,0.9230262641646948
BalanceUnder,TA69,2,emp2,0.183042304213152
BalanceUnder,TA63,2,emp2,0.5260531001734995
BalanceUnder,TA58,2,emp2,0.9999881704059213
BalanceUnder,TA83,2,emp2,0.5969409579215406
BalanceUnder,OA4,3,emp1,0.4149456952589407
BalanceUnder,OA6,3,emp1,0.5659331554203347
BalanceUnder,OA5,3,emp1,0.912952022198422
BalanceUnder,OA7,3,emp1,0.9017339286659357
BalanceUnder,OA12,3,emp1,0.42195061972072784
BalanceUnder,Oa14,3,emp1,0.6095614296100395
BalanceUnder,OA18,3,emp1,0.9046543218487672
BalanceUnder,OA23,3,emp1,0.37392704393705706
BalanceUnder,OA25,3,emp1,0.4446491525183297
BalanceUnder,OA22,3,emp1,0.24463719412474824
BalanceUnder,OA27,3,emp1,0.2900288984278018
BalanceUnder,OA19,3,emp1,0.41046094086927826
BalanceUnder,OA31,3,emp1,0.5019540907611127
BalanceUnder,OA33,3,emp1,0.408401448332633
BalanceUnder,OA28,3,emp1,0.8239233767607798
BalanceUnder,OA37,3,emp1,0.4002774254981384
BalanceUnder,OA38,3,emp1,0.4563535948940178
BalanceUnder,OA36,3,emp1,0.8760051605026374
BalanceUnder,OA45,3,emp1,0.4345034310046836
BalanceUnder,OA40,3,emp1,0.3215435790233026
BalanceUnder,OA44,3,emp1,1.6811987507781927e-13
BalanceUnder,OA56,3,emp1,0.48246190943259293
BalanceUnder,OA57,3,emp1,0.424167058271492
BalanceUnder,OA53,3,emp1,0.42697878524330585
BalanceUnder,OA50,3,emp1,0.9448378500650543
BalanceUnder,OA58,3,emp1,0.46131975698514055
BalanceUnder,OA54,3,emp1,0.4066360796316047
BalanceUnder,OA48,3,emp1,0.3882524457326833
BalanceUnder,OA61,3,emp1,0.6411759759427093
BalanceUnder,OA65,3,emp1,0.4009435660568385
BalanceUnder,OA69,3,emp1,0.44087307459808145
BalanceUnder,OA66,3,emp1,0.4527829584348675
BalanceUnder,OA67,3,emp1,0.9233242341838528
BalanceUnder,TA8,3,emp2,0.9999777872589866
BalanceUnder,TA10,3,emp2,0.9998940614224009
BalanceUnder,TA13,3,emp2,0.7991306981971302
BalanceUnder,TA12,3,emp2,0.26552425514252176
BalanceUnder,TA11,3,emp2,0.49561001291561907
BalanceUnder,TA14,3,emp2,0.8780548740793573
BalanceUnder,TA7,3,emp2,0.999984804211207
BalanceUnder,TA17,3,emp2,0.24940467718630246
BalanceUnder,TA21,3,emp2,0.4762538690564342
BalanceUnder,TA26,3,emp2,0.45932263216486735
BalanceUnder,TA24,3,emp2,0.5030904397698746
BalanceUnder,TA29,3,emp2,0.5623679169772076
BalanceUnder,TA28,3,emp2,0.5203947774425846
BalanceUnder,TA32,3,emp2,0.564979832464411
BalanceUnder,TA33,3,emp2,0.49237856320304985
BalanceUnder,TA34,3,emp2,0.9996102765503837
BalanceUnder,TA30,3,emp2,0.49003643550097253
BalanceUnder,TA27,3,emp2,0.9999859588462987
BalanceUnder,TA5,3,emp2,0.5493473981321367
BalanceUnder,TA38,3,emp2,0.9934369585725119
BalanceUnder,TA20,3,emp2,0.9999839753341906
BalanceUnder,TA41,3,emp2,0.4968222210915349
BalanceUnder,TA40,3,emp2,0.10403382441314403
BalanceUnder,TA45,3,emp2,0.4731956452375907
BalanceUnder,TA46,3,emp2,0.5522081264284803
BalanceUnder,TA51,3,emp2,0.5260779097647305
BalanceUnder,TA52,3,emp2,0.6199187970258961
BalanceUnder,TA53,3,emp2,0.515269121631479
BalanceUnder,TA44,3,emp2,0.261218898001814
BalanceUnder,TA54,3,emp2,0.5224054833972489
BalanceUnder,TA57,3,emp2,0.5893676658309895
BalanceUnder,TA80,3,emp2,0.9886458557699327
BalanceUnder,TA66,3,emp2,0.9999860044992814
BalanceUnder,TA64,3,emp2,0.5423403679580459
BalanceUnder,ta73,3,emp2,0.9249806006588925
BalanceUnder,TA69,3,emp2,0.1910913102561802
BalanceUnder,TA63,3,emp2,0.5282435412481421
BalanceUnder,TA58,3,emp2,0.9999887720621597
BalanceUnder,TA83,3,emp2,0.594811988223327
BalanceUnder,OA4,4,emp1,0.44056410372320975
BalanceUnder,OA6,4,emp1,0.5915560224005499
BalanceUnder,OA5,4,emp1,0.8824835116248979
BalanceUnder,OA7,4,emp1,0.893176745352636
BalanceUnder,OA12,4,emp1,0.42902783360490565
BalanceUnder,Oa14,4,emp1,0.5783864007077374
BalanceUnder,OA18,4,emp1,0.9116695283253542
BalanceUnder,OA23,4,emp1,0.3967987013672258
BalanceUnder,OA25,4,emp1,0.46898840020834653
BalanceUnder,OA22,4,emp1,0.24743543953261773
BalanceUnder,OA27,4,emp1,0.3235800081706103
BalanceUnder,OA19,4,emp1,0.4165825769825823
BalanceUnder,OA31,4,emp1,0.5345611294479256
BalanceUnder,OA33,4,emp1,0.4855344895109483
BalanceUnder,OA28,4,emp1,0.8536910900325649
BalanceUnder,OA37,4,emp1,0.42942239065670323
BalanceUnder,OA38,4,emp1,0.4641721742021122
BalanceUnder,OA36,4,emp1,0.8630724050709356
BalanceUnder,OA45,4,emp1,0.39955462874863507
BalanceUnder,OA40,4,emp1,0.32501501718346265
BalanceUnder,OA44,4,emp1,1.591957479456938e-13
BalanceUnder,OA56,4,emp1,0.4910316185492286
BalanceUnder,OA57,4,emp1,0.40200135600772824
BalanceUnder,OA53,4,emp1,0.45651950541439473
BalanceUnder,OA50,4,emp1,0.9179598536026553
BalanceUnder,OA58,4,emp1,0.43163682985035845
BalanceUnder,OA54,4,emp1,0.44587373362423716
BalanceUnder,OA48,4,emp1,0.4450013864657103
BalanceUnder,OA61,4,emp1,0.6712274960818059
BalanceUnder,OA65,4,emp1,0.4541933063073629
BalanceUnder,OA69,4,emp1,0.41963308154863554
BalanceUnder,OA66,4,emp1,0.44785004966307446
BalanceUnder,OA67,4,emp1,0.9042378812047958
BalanceUnder,TA8,4,emp2,0.9999780224543112
BalanceUnder,TA10,4,emp2,0.9998966625599732
BalanceUnder,TA13,4,emp2,0.8002758708184142
BalanceUnder,TA12,4,emp2,0.2892423015320008
BalanceUnder,TA11,4,emp2,0.4791106915982781
BalanceUnder,TA14,4,emp2,0.8816690289592846
BalanceUnder,TA7,4,emp2,0.9999845766858614
BalanceUnder,TA17,4,emp2,0.25586672332415916
BalanceUnder,TA21,4,emp2,0.4418300459346692
BalanceUnder,TA26,4,emp2,0.4219802699149155
BalanceUnder,TA24,4,emp2,0.48717312147810443
BalanceUnder,TA29,4,emp2,0.5381767263827268
BalanceUnder,TA28,4,emp2,0.5048225149113209
BalanceUnder,TA32,4,emp2,0.5406173517247204
BalanceUnder,TA33,4,emp2,0.4783380057935148
BalanceUnder,TA34,4,emp2,0.9996091142740829
BalanceUnder,TA30,4,emp2,0.4817726608047417
BalanceUnder,TA27,4,emp2,0.9999860446573083
BalanceUnder,TA5,4,emp2,0.5238638482376692
BalanceUnder,TA38,4,emp2,0.9937270476430793
BalanceUnder,TA20,4,emp2,0.9999840812928129
BalanceUnder,TA41,4,emp2,0.48305120279258856
BalanceUnder,TA40,4,emp2,0.10888144177433365
BalanceUnder,TA45,4,emp2,0.4520258531280075
BalanceUnder,TA46,4,emp2,0.5267800868605884
BalanceUnder,TA51,4,emp2,0.49313790764166243
BalanceUnder,TA52,4,emp2,0.5892643387690217
BalanceUnder,TA53,4,emp2,0.49759185699852876
BalanceUnder,TA44,4,emp2,0.2858283431326722
BalanceUnder,TA54,4,emp2,0.4886868305299443
BalanceUnder,TA57,4,emp2,0.5477250443976043
BalanceUnder,TA80,4,emp2,0.9891623169441307
BalanceUnder,TA66,4,emp2,0.9999864793700209
BalanceUnder,TA64,4,emp2,0.4923452248563189
BalanceUnder,ta73,4,emp2,0.9286056214182733
BalanceUnder,TA69,4,emp2,0.1559289407620948
BalanceUnder,TA63,4,emp2,0.4942449321457511
BalanceUnder,TA58,4,emp2,0.9999891181185567
BalanceUnder,TA83,4,emp2,0.552891081790962
BalanceUnder,OA4,5,emp1,0.48274978903655225
BalanceUnder,OA6,5,emp1,0.6071746760957772
BalanceUnder,OA5,5,emp1,0.8443660465650952
BalanceUnder,OA7,5,emp1,0.8545496150765435
BalanceUnder,OA12,5,emp1,0.46612413188556634
BalanceUnder,Oa14,5,emp1,0.5753009379387338
BalanceUnder,OA18,5,emp1,0.928911449080331
BalanceUnder,OA23,5,emp1,0.41964514215041737
BalanceUnder,OA25,5,emp1,0.4230824212117166
BalanceUnder,OA22,5,emp1,0.24968413104483078
BalanceUnder,OA27,5,emp1,0.3108025470159718
BalanceUnder,OA19,5,emp1,0.4399293474583908
BalanceUnder,OA31,5,emp1,0.553950104679941
BalanceUnder,OA33,5,emp1,0.47540997145715896
BalanceUnder,OA28,5,emp1,0.8384141565610839
BalanceUnder,OA37,5,emp1,0.45129242701407296
BalanceUnder,OA38,5,emp1,0.4850934785220205
BalanceUnder,OA36,5,emp1,0.8504288582740688
BalanceUnder,OA45,5,emp1,0.4641278382473823
BalanceUnder,OA40,5,emp1,0.3138212023321138
BalanceUnder,OA44,5,emp1,1.3304772159016845e-13
BalanceUnder,OA56,5,emp1,0.5106902197704434
BalanceUnder,OA57,5,emp1,0.41927464864613456
BalanceUnder,OA53,5,emp1,0.44568703444339586
BalanceUnder,OA50,5,emp1,0.9232201646083416
BalanceUnder,OA58,5,emp1,0.41763701117362817
BalanceUnder,OA54,5,emp1,0.46864571283529277
BalanceUnder,OA48,5,emp1,0.3981487660917941
BalanceUnder,OA61,5,emp1,0.6755679499923923
BalanceUnder,OA65,5,emp1,0.42562965035091505
BalanceUnder,OA69,5,emp1,0.4277530849935821
BalanceUnder,OA66,5,emp1,0.47919460130690705
BalanceUnder,OA67,5,emp1,0.9030124256641091
BalanceUnder,TA8,5,emp2,0.9999773055592305
BalanceUnder,TA10,5,emp2,0.999892689544867
BalanceUnder,TA13,5,emp2,0.8052531175210369
BalanceUnder,TA12,5,emp2,0.3036757204682964
BalanceUnder,TA11,5,emp2,0.5105679087455269
BalanceUnder,TA14,5,emp2,0.8772585089596905
BalanceUnder,TA7,5,emp2,0.9999844587065411
BalanceUnder,TA17,5,emp2,0.2804510241518519
BalanceUnder,TA21,5,emp2,0.45702300696676296
BalanceUnder,TA26,5,emp2,0.43439545166303273
BalanceUnder,TA24,5,emp2,0.4834193479182926
BalanceUnder,TA29,5,emp2,0.5501999558484958
BalanceUnder,TA28,5,emp2,0.4998449781900269
BalanceUnder,TA32,5,emp2,0.5533979756256978
BalanceUnder,TA33,5,emp2,0.47445923426982256
BalanceUnder,TA34,5,emp2,0.9996059139421717
BalanceUnder,TA30,5,emp2,0.47698522096859164
BalanceUnder,TA27,5,emp2,0.9999863797581233
BalanceUnder,TA5,5,emp2,0.5314544629540247
BalanceUnder,TA38,5,emp2,0.9936814574066113
BalanceUnder,TA20,5,emp2,0.9999844587065411
BalanceUnder,TA41,5,emp2,0.47872781281778687
BalanceUnder,TA40,5,emp2,0.11203328113092999
BalanceUnder,TA45,5,emp2,0.4499140187548039
BalanceUnder,TA46,5,emp2,0.5380153435090226
BalanceUnder,TA51,5,emp2,0.487452079921312
BalanceUnder,TA52,5,emp2,0.6064570855942372
BalanceUnder,TA53,5,emp2,0.5086643072251116
BalanceUnder,TA44,5,emp2,0.3131930528692169
BalanceUnder,TA54,5,emp2,0.5043082594612253
BalanceUnder,TA57,5,emp2,0.5794114039746597
BalanceUnder,TA80,5,emp2,0.9890271559965298
BalanceUnder,TA66,5,emp2,0.9999863797581233
BalanceUnder,TA64,5,emp2,0.5000735778923722
BalanceUnder,ta73,5,emp2,0.9220738368780598
BalanceUnder,TA69,5,emp2,0.1735860624521185
BalanceUnder,TA63,5,emp2,0.5095850684304891
BalanceUnder,TA58,5,emp2,0.9999890716202233
BalanceUnder,TA83,5,emp2,0.5807025547918874
BalanceUnder,OA4,6,emp1,0.4202617351601952
BalanceUnder,OA6,6,emp1,0.5785090183339905
BalanceUnder,OA5,6,emp1,0.9137325931078799
BalanceUnder,OA7,6,emp1,0.9327790788035685
BalanceUnder,OA12,6,emp1,0.47408007504487754
BalanceUnder,Oa14,6,emp1,0.5766077656852637
BalanceUnder,OA18,6,emp1,0.8937406532746329
BalanceUnder,OA23,6,emp1,0.38817808163361095
BalanceUnder,OA25,6,emp1,0.5061451631958699
BalanceUnder,OA22,6,emp1,0.21670802956252672
BalanceUnder,OA27,6,emp1,0.31284605123375825
BalanceUnder,OA19,6,emp1,0.42471071722833914
BalanceUnder,OA31,6,emp1,0.5209687473451743
BalanceUnder,OA33,6,emp1,0.49362721349023153
BalanceUnder,OA28,6,emp1,0.8396261597660618
BalanceUnder,OA37,6,emp1,0.4375062799672495
BalanceUnder,OA38,6,emp1,0.4614781720286733
BalanceUnder,OA36,6,emp1,0.837463679058918
BalanceUnder,OA45,6,emp1,0.45225506035886776
BalanceUnder,OA40,6,emp1,0.31553286364158806
BalanceUnder,OA44,6,emp1,2.4311957426583837e-13
BalanceUnder,OA56,6,emp1,0.4878289687221026
BalanceUnder,OA57,6,emp1,0.4406056241017358
BalanceUnder,OA53,6,emp1,0.46330400588196397
BalanceUnder,OA50,6,emp1,0.9231998422711668
BalanceUnder,OA58,6,emp1,0.4788983846097806
BalanceUnder,OA54,6,emp1,0.4564773873897782
BalanceUnder,OA48,6,emp1,0.46456612481124115
BalanceUnder,OA61,6,emp1,0.6472142091815242
BalanceUnder,OA65,6,emp1,0.43279385131225206
BalanceUnder,OA69,6,emp1,0.42326372884421676
BalanceUnder,OA66,6,emp1,0.45161420270209207
BalanceUnder,OA67,6,emp1,0.9021428635636533
BalanceUnder,TA8,6,emp2,0.9999775149653773
BalanceUnder,TA10,6,emp2,0.999894136807322
BalanceUnder,TA13,6,emp2,0.8037391957315057
BalanceUnder,TA12,6,emp2,0.27237812037133813
BalanceUnder,TA11,6,emp2,0.50280641026455
BalanceUnder,TA14,6,emp2,0.8789335636562637
BalanceUnder,TA7,6,emp2,0.9999846709384927
BalanceUnder,TA17,6,emp2,0.2790922760682548
BalanceUnder,TA21,6,emp2,0.4653293457296419
BalanceUnder,TA26,6,emp2,0.44652110239437526
BalanceUnder,TA24,6,emp2,0.5024595688618371
BalanceUnder,TA29,6,emp2,0.5474357073095204
BalanceUnder,TA28,6,emp2,0.5013642122766833
BalanceUnder,TA32,6,emp2,0.5499442380774334
BalanceUnder,TA33,6,emp2,0.47390820282256774
BalanceUnder,TA34,6,emp2,0.9995778727562687
BalanceUnder,TA30,6,emp2,0.4750957509122762
BalanceUnder,TA27,6,emp2,0.9999855430197376
BalanceUnder,TA5,6,emp2,0.5160844332958502
BalanceUnder,TA38,6,emp2,0.9932247981825486
BalanceUnder,TA20,6,emp2,0.9999835074445348
BalanceUnder,TA41,6,emp2,0.47849692169658403
BalanceUnder,TA40,6,emp2,0.10582198959216732
BalanceUnder,TA45,6,emp2,0.44297200049420343
BalanceUnder,TA46,6,emp2,0.5189634703537538
BalanceUnder,TA51,6,emp2,0.4875841735745701
BalanceUnder,TA52,6,emp2,0.6000404005319834
BalanceUnder,TA53,6,emp2,0.49128891238445305
BalanceUnder,TA44,6,emp2,0.2960192520183809
BalanceUnder,TA54,6,emp2,0.4911998490436525
BalanceUnder,TA57,6,emp2,0.5727186223883322
BalanceUnder,TA80,6,emp2,0.9882914339394939
BalanceUnder,TA66,6,emp2,0.9999854182131648
BalanceUnder,TA64,6,emp2,0.5014420632714706
BalanceUnder,ta73,6,emp2,0.9296290925339071
BalanceUnder,TA69,6,emp2,0.15459199906173648
BalanceUnder,TA63,6,emp2,0.4969189134410174
BalanceUnder,TA58,6,emp2,0.9999882699861611
BalanceUnder,TA83,6,emp2,0.5778215201464282
BalanceUnder,OA4,7,emp1,0.47678751669328223
BalanceUnder,OA6,7,emp1,0.5998833893861697
BalanceUnder,OA5,7,emp1,0.897628337441674
BalanceUnder,OA7,7,emp1,0.8863860192347884
BalanceUnder,OA12,7,emp1,0.4691772215763543
BalanceUnder,Oa14,7,emp1,0.1487896282681972
BalanceUnder,OA18,7,emp1,0.9069794498676128
BalanceUnder,OA23,7,emp1,0.41363906942846385
BalanceUnder,OA25,7,emp1,0.49775981529312696
BalanceUnder,OA22,7,emp1,0.2561368856365445
BalanceUnder,OA27,7,emp1,0.3136844893308991
BalanceUnder,OA19,7,emp1,0.44156440124256907
BalanceUnder,OA31,7,emp1,0.5520658083521252
