"WorkerID","TrialName","PlaceNumber","TrialOrder","Object","x","y","Time","SuccessTrial","SuccessPlace","AgeCategory","Hands","ObjDistX","ObjDistY","ObjSwitch"
"OC29","Balance",0,5,"obj2",279.25,99.75,12.719,"False","False","kids","1h",0,190.25,"False"
"OC29","Balance",1,5,"obj2",183.25,45.75,29.385,"False","False","kids","1h",0,244.25,"False"
"OC29","Balance",2,5,"obj1",289.25,144.75,46.459,"False","False","kids","1h",0,145.25,"False"
"OC29","Balance",3,5,"obj1",187.25,46.75,67.246,"False","False","kids","1h",0,243.25,"False"
"OC29","Balance",4,5,"obj3",152.25,95.75,86.565,"False","False","kids","1h",27.75,194.25,"False"
"OC29","Balance",5,5,"obj2",180.25,52.75,102.864,"False","False","kids","1h",0,237.25,"False"
"OC29","Balance",6,5,"obj2",194.25,114.75,114.456,"False","False","kids","1h",0,175.25,"False"
"OC29","BalanceUnder",0,3,"obj1",442.25,126.75,21.989,"False","False","kids","1h",92.25,93.25,"False"
"OC29","BalanceUnder",1,3,"obj3",316.25,255.75,38.186,"False","False","kids","1h",0,25.75,"False"
"OC29","BalanceUnder",2,3,"obj2",357.25,188.75,70.832,"False","False","kids","1h",7.25,31.25,"False"
"OC29","BalanceUnder",3,3,"obj3",157.25,507.75,97.464,"False","False","kids","1h",2.75,242.75,"True"
"OC29","BalanceUnder",4,3,"obj3",33.25,530.75,111.96,"False","False","kids","1h",126.75,265.75,"False"
"OC29","Basic",0,6,"obj3",342.25,298.75,14.44,"False","False","kids","1h",228.073296642088,78.8488693241482,"False"
"OC29","Basic",1,6,"obj2",107.25,531.75,48.042,"False","False","kids","1h",6.90675919654285,301.753927655855,"False"
"OC29","Basic",2,6,"obj1",83.25,521.75,66.998,"False","False","kids","1h",15.9321474735382,291.772312687035,"False"
"OC29","Basic",3,6,"obj1",113.25,455.75,84.272,"False","False","kids","1h",12.4257022833202,225.7726660158,"False"
"OC29","Basic",4,6,"obj1",71.25,298.75,97.939,"False","False","kids","1h",23.8797218348294,69.5626679536334,"False"
"OC29","Basic",5,6,"obj1",124.25,290.75,116.612,"False","False","kids","1h",19.676653389529,61.4641853301783,"False"
"OC29","Bridge",0,10,"obj1",546.25,537.75,7.426,"True","False","kids","1h",3.10955890583136,72.7636783964543,"False"
"OC29","Bridge",1,10,"obj1",301.25,62.75,25.123,"True","True","kids","1h",0,47.25,"True"
"OC29","Catapult",0,8,"obj3",451.25,110.75,14.694,"False","False","kids","1h",26.25,13.75,"False"
"OC29","Catapult",1,8,"obj2",204.25,303.75,36.729,"False","False","kids","1h",39.25,171.75,"True"
"OC29","Catapult",2,8,"obj1",188.25,167.75,58.951,"False","False","kids","1h",8.65652574533041,41.0724519406102,"False"
"OC29","Catapult",3,8,"obj3",211.25,141.75,85.453,"False","False","kids","1h",5.94440610501289,15.7196516999229,"False"
"OC29","Catapult",4,8,"obj3",147.25,156.75,96.011,"False","False","kids","1h",2.75,24.75,"False"
"OC29","Catapult",5,8,"obj2",382.25,165.75,114.257,"False","False","kids","1h",0,68.75,"True"
"OC29","FallAlt",0,14,"obj3",295.25,255.75,15.23,"False","False","kids","1h",0,44.25,"False"
"OC29","FallAlt",1,14,"obj3",361.25,241.75,27.642,"False","False","kids","1h",0,58.25,"False"
"OC29","FallAlt",2,14,"obj2",291.25,460.75,41.989,"False","False","kids","1h",7.56857993710958,95.7965974897015,"True"
"OC29","FallAlt",3,14,"obj3",325.25,253.75,57.799,"False","False","kids","1h",0,46.25,"True"
"OC29","FallAlt",4,14,"obj1",325.25,246.75,96.326,"False","False","kids","1h",0,53.25,"False"
"OC29","FallAlt",5,14,"obj1",305.25,248.75,107.637,"False","False","kids","1h",0,51.25,"False"
"OC29","Falling_A",0,11,"obj2",304.25,482.75,16.183,"True","False","kids","1h",0,182.75,"False"
"OC29","Falling_A",1,11,"obj2",222.25,431.75,30.786,"True","True","kids","1h",0,131.75,"False"
"OC29","Gap",0,1,"obj1",109.25,380.75,42.029,"True","False","kids","1h",7.26402843043745,54.3820506819236,"False"
"OC29","Gap",1,1,"obj3",99.25,386.75,69.65,"True","False","kids","1h",0.572146890450753,48.2510544280132,"False"
"OC29","Gap",2,1,"obj2",191.25,356.75,90.608,"True","False","kids","1h",80.7589913649431,82.5290514496542,"False"
"OC29","GoalMove",0,13,"obj3",46.25,522.75,13.576,"False","False","kids","1h",5.2415054206429,77.7839404423406,"False"
"OC29","GoalMove",1,13,"obj3",49.25,535.75,28.101,"False","False","kids","1h",7.94293396757961,90.8070558996263,"False"
"OC29","GoalMove",2,13,"obj2",53.25,278.75,47.144,"False","False","kids","1h",11.9409638068614,136.307228361343,"False"
"OC29","GoalMove",3,13,"obj1",36.25,278.75,72.353,"False","False","kids","1h",3.37821342685259,136.254608216388,"False"
"OC29","GoalMove",4,13,"obj2",247.25,227.75,88.573,"False","False","kids","1h",68.75,137.75,"True"
"OC29","GoalMove",5,13,"obj3",82.25,501.75,98.847,"False","False","kids","1h",34.6387943375463,58.8244613897976,"True"
"OC29","GoalMove",6,13,"obj1",38.25,497.75,113.714,"False","False","kids","1h",1.36267531586502,52.7550015142028,"False"
"OC29","Remove",0,12,"obj1",46.25,566.75,11.361,"False","False","kids","1h",14.4088249126015,76.9209576103497,"False"
"OC29","Remove",1,12,"obj3",28.25,557.75,37.127,"False","False","kids","1h",1.52497660668382,67.7525320969527,"False"
"OC29","Remove",2,12,"obj3",32.25,548.75,54.548,"False","False","kids","1h",1.92290239877681,58.7553510737358,"False"
"OC29","Remove",3,12,"obj3",382.25,416.75,70.161,"False","False","kids","1h",0,80.75,"True"
"OC29","Remove",4,12,"obj2",31.25,537.75,88.742,"False","False","kids","1h",1.03360046995694,47.7523417120109,"True"
"OC29","Remove",5,12,"obj3",39.25,540.75,104.943,"False","False","kids","1h",7.74471563190457,50.86394320413,"False"
"OC29","Remove",6,12,"obj3",342.25,356.75,116.081,"False","False","kids","1h",14.75,20.75,"True"
"OC29","SeeSaw",0,7,"obj1",411.25,42.75,19.221,"True","False","kids","1h",0,47.25,"False"
"OC29","SeeSaw",1,7,"obj1",241.25,43.75,35.431,"True","False","kids","1h",0,46.25,"False"
"OC29","SeeSaw",2,7,"obj3",393.25,68.75,60.48,"True","False","kids","1h",0,21.25,"False"
"OC29","SeeSaw",3,7,"obj2",316.25,42.75,75.074,"True","True","kids","1h",0,47.25,"False"
"OC29","TableCreative",0,4,"obj3",427.25,178.75,25.042,"True","False","kids","1h",0,63.75,"False"
"OC29","TableCreative",1,4,"obj2",325.25,168.75,47.98,"True","False","kids","1h",0,53.75,"False"
"OC29","TableCreative",2,4,"obj1",287.25,54.75,81.555,"True","True","kids","1h",47.25,0,"True"
"OC29","Trap",0,2,"obj3",399.25,228.75,31.144,"False","False","kids","1h",99.25,36.25,"False"
"OC29","Trap",1,2,"obj1",302.25,230.75,50.034,"False","False","kids","1h",2.25,34.25,"False"
"OC29","Trap",2,2,"obj2",187.25,233.75,79.167,"False","False","kids","1h",0,31.25,"False"
"OC29","Trap",3,2,"obj3",249.25,225.75,103.954,"False","False","kids","1h",0,39.25,"False"
"OC29","Unbox",0,15,"obj1",540.25,129.75,17.333,"True","True","kids","1h",0.25,0,"False"
"OA12","Balance",0,4,"obj1",455,395,8.13,"True","False","adult","1h",0,95,"False"
"OA12","Balance",1,4,"obj3",251,375,21.925,"True","False","adult","1h",27.7851123795842,42.4494772465869,"True"
"OA12","Balance",2,4,"obj2",338,365,37.463,"True","False","adult","1h",0,65,"True"
"OA12","Balance",3,4,"obj1",256,354,52.43,"True","False","adult","1h",29.4536305940991,24.4249619560821,"True"
"OA12","Balance",4,4,"obj2",138,128,77.474,"True","False","adult","1h",42,162,"True"
"OA12","Balance",5,4,"obj1",194,255,92.769,"True","False","adult","1h",0,35,"False"
"OA12","Balance",6,4,"obj1",406,357,107.061,"True","False","adult","1h",0,57,"False"
"OA12","Balance",7,4,"obj3",468,407,115.507,"True","True","adult","1h",0,107,"False"
"OA12","BalanceUnder",0,12,"obj3",267,283,9.383,"True","True","adult","1h",0,53,"False"
"OA12","Basic",0,15,"obj2",321,176,8.399,"True","False","adult","1h",206.228246617731,36.3932199913643,"False"
"OA12","Basic",1,15,"obj2",71,560,16.834,"True","False","adult","1h",27.7435614570447,330.052713885532,"False"
"OA12","Basic",2,15,"obj1",73,351,33.267,"True","True","adult","1h",24.0790652938028,121.287143702118,"False"
"OA12","Bridge",0,10,"obj2",300,60,8.694,"True","True","adult","1h",1,50,"False"
"OA12","Catapult",0,11,"obj2",434,480,6.504,"True","True","adult","1h",9,383,"False"
"OA12","FallAlt",0,7,"obj1",316,244,10.253,"True","False","adult","1h",0,56,"False"
"OA12","FallAlt",1,7,"obj3",343,255,23.907,"True","False","adult","1h",0,45,"False"
"OA12","FallAlt",2,7,"obj1",355,250,33.265,"True","False","adult","1h",0,50,"False"
"OA12","FallAlt",3,7,"obj2",353,243,43.266,"True","False","adult","1h",0,57,"False"
"OA12","FallAlt",4,7,"obj2",308,244.599998474121,57.427,"True","True","adult","1h",0,55.400001525879,"False"
"OA12","Falling_A",0,13,"obj1",339,151,9.199,"True","True","adult","1h",0,45,"False"
"OA12","Gap",0,0,"obj2",328,178.879997253418,11.327,"True","False","adult","1h",0,51.120002746582,"False"
"OA12","Gap",1,0,"obj1",324,296.79999923706,33.307,"True","True","adult","1h",0,46.79999923706,"False"
"OA12","GoalMove",0,9,"obj1",217,520,8.982,"True","False","adult","1h",163.629223046898,83.2012998543549,"False"
"OA12","GoalMove",1,9,"obj1",444,526,19.397,"True","False","adult","1h",389.406357894466,92.5322038561106,"False"
"OA12","GoalMove",2,9,"obj1",425,545,28.999,"True","False","adult","1h",370.627478602472,110.706909192946,"False"
"OA12","GoalMove",3,9,"obj1",431,534,35.952,"True","True","adult","1h",376.504017492392,100.144291097721,"False"
"OA12","Remove",0,1,"obj2",324,370.879997253418,26.634,"True","True","adult","1h",33,34.879997253418,"False"
"OA12","SeeSaw",0,14,"obj1",238,48,11.495,"True","False","adult","1h",0,42,"False"
"OA12","SeeSaw",1,14,"obj1",320,46,21.128,"True","False","adult","1h",0,44,"False"
"OA12","SeeSaw",2,14,"obj1",315,47,39.155,"True","True","adult","1h",0,43,"False"
"OA12","TableCreative",0,5,"obj3",230,84,16.643,"True","False","adult","1h",0,21,"False"
"OA12","TableCreative",1,5,"obj1",298,56,31.871,"True","True","adult","1h",0,49,"False"
"OA12","Trap",0,6,"obj1",587,566,11.351,"True","False","adult","1h",15.4718479466524,151.078044655547,"False"
"OA12","Trap",1,6,"obj3",303,229,28.554,"True","False","adult","1h",3,36,"True"
"OA12","Trap",2,6,"obj2",85,325,38.259,"True","True","adult","1h",0,40,"False"
"OA12","Unbox",0,2,"obj1",510,434.879997253418,9.597,"True","True","adult","1h",0,299.879997253418,"False"
"OA14","Balance",0,2,"obj2",278,364,18.737,"True","False","adult","1h",50.7023576741751,35.4111704391064,"False"
"OA14","Balance",1,2,"obj3",268,335,31.893,"True","False","adult","1h",0,35,"True"
"OA14","Balance",10,2,"obj2",71,157,192.065,"True","False","adult","1h",109,133,"False"
"OA14","Balance",11,2,"obj2",234,248,219.325,"True","False","adult","1h",0,42,"False"
"OA14","Balance",12,2,"obj2",210,227,228.69,"True","False","adult","1h",0,63,"False"
"OA14","Balance",13,2,"obj2",183,247,236.973,"True","False","adult","1h",0,43,"False"
"OA14","Balance",14,2,"obj2",185,246,248.98,"True","False","adult","1h",0,44,"False"
"OA14","Balance",15,2,"obj3",478,340,267.467,"True","True","adult","1h",0,40,"False"
"OA14","Balance",2,2,"obj2",194,136,45.802,"True","False","adult","1h",0,154,"False"
"OA14","Balance",3,2,"obj2",150,143,52.885,"True","False","adult","1h",30,147,"False"
"OA14","Balance",4,2,"obj2",194,58,73.465,"True","False","adult","1h",0,232,"False"
"OA14","Balance",5,2,"obj1",278,339,111.062,"True","False","adult","1h",0,39,"False"
"OA14","Balance",6,2,"obj2",186,230,132.432,"True","False","adult","1h",0,60,"False"
"OA14","Balance",7,2,"obj2",151,180,141.173,"True","False","adult","1h",29,110,"False"
"OA14","Balance",8,2,"obj1",183,44,163.245,"True","False","adult","1h",0,246,"False"
"OA14","Balance",9,2,"obj2",185,54,176.126,"True","False","adult","1h",0,236,"False"
"OA14","BalanceUnder",0,4,"obj3",343,533,19.03,"True","False","adult","1h",0,303,"False"
"OA14","BalanceUnder",1,4,"obj3",323,317,30.133,"True","False","adult","1h",0,87,"False"
"OA14","BalanceUnder",2,4,"obj1",174,342,58.656,"True","False","adult","1h",0,77,"True"
"OA14","BalanceUnder",3,4,"obj1",337,276,78.084,"True","False","adult","1h",0,46,"True"
"OA14","BalanceUnder",4,4,"obj3",284,270,90.551,"True","True","adult","1h",0,40,"False"
"OA14","Basic",0,13,"obj1",62,359,8.297,"True","False","adult","1h",34.1726860815347,129.496494624763,"False"
"OA14","Basic",1,13,"obj2",78,329,20.043,"True","False","adult","1h",19.1577060294831,99.2717494255033,"False"
"OA14","Basic",2,13,"obj3",53,367,36.333,"True","True","adult","1h",42.5688412688789,137.669444103608,"False"
"OA14","Bridge",0,11,"obj3",557,561,9.361,"True","False","adult","1h",6.05592945195997,96.0297384525078,"False"
"OA14","Bridge",1,11,"obj1",411,221,25.796,"True","False","adult","1h",0,101,"True"
"OA14","Bridge",2,11,"obj1",311,55,46.142,"True","True","adult","1h",0,55,"False"
"OA14","Catapult",0,3,"obj2",382,368,13.521,"True","True","adult","1h",0,271,"False"
"OA14","FallAlt",0,10,"obj1",356,253,23.467,"True","False","adult","1h",0,47,"False"
"OA14","FallAlt",1,10,"obj3",316,249,30.723,"True","False","adult","1h",0,51,"False"
"OA14","FallAlt",2,10,"obj3",304,258,43.815,"True","True","adult","1h",0,42,"False"
"OA14","Falling_A",0,12,"obj2",229,412,15.371,"True","True","adult","1h",0,112,"False"
"OA14","Gap",0,0,"obj1",107,512,21.708,"True","False","adult","1h",5.31714345088139,47.0946991363781,"False"
"OA14","Gap",1,0,"obj1",57,462,55.548,"True","False","adult","1h",28.5520554800004,7.9680154827908,"False"
"OA14","Gap",2,0,"obj3",302,236,70.395,"True","False","adult","1h",8,0,"True"
"OA14","Gap",3,0,"obj3",297,209,166.167,"True","False","adult","1h",13,21,"False"
"OA14","Gap",4,0,"obj2",62,437,243.574,"True","False","adult","1h",23.8075402256997,8.14468481405515,"True"
"OA14","Gap",5,0,"obj3",113,528,264.358,"True","False","adult","1h",10.5340151904196,63.2040911425178,"False"
"OA14","Gap",6,0,"obj1",322,342,288.253,"True","False","adult","1h",0,92,"True"
"OA14","GoalMove",0,5,"obj1",43,527,10.967,"False","False","adult","1h",2.53630419092332,82.007168839854,"False"
"OA14","GoalMove",1,5,"obj3",40,310,26.306,"False","False","adult","1h",0,105,"False"
"OA14","GoalMove",10,5,"obj3",275,40,132.26,"False","False","adult","1h",41,0,"False"
"OA14","GoalMove",11,5,"obj3",285,51,144.19,"False","False","adult","1h",31,0,"False"
"OA14","GoalMove",12,5,"obj1",277,296,159.459,"False","False","adult","1h",39,206,"True"
"OA14","GoalMove",13,5,"obj1",271,568,166.46,"False","False","adult","1h",218.122873560747,130.307171218109,"False"
"OA14","GoalMove",14,5,"obj2",34,524,179.76,"False","False","adult","1h",5.04449768661993,79.0304637570456,"False"
"OA14","GoalMove",15,5,"obj3",257,372,199.828,"False","False","adult","1h",202.508695060307,54.1267479884692,"False"
"OA14","GoalMove",16,5,"obj3",236,564,212.758,"False","False","adult","1h",183.617292657056,125.534271510436,"False"
"OA14","GoalMove",17,5,"obj2",265,414,232.608,"False","False","adult","1h",210.037782691801,14.9360201025281,"False"
"OA14","GoalMove",18,5,"obj2",270,570,238.783,"False","False","adult","1h",217.187021665783,132.200795796564,"False"
"OA14","GoalMove",2,5,"obj2",46,524,37.834,"False","False","adult","1h",5.04449768661993,79.0304637570456,"False"
"OA14","GoalMove",3,5,"obj1",45,527,45.902,"False","False","adult","1h",4.22782928376586,82.0198881050578,"False"
"OA14","GoalMove",4,5,"obj3",44,303,66.276,"False","False","adult","1h",3.52779321209669,112.00743448407,"False"
"OA14","GoalMove",5,5,"obj1",102,529,78.078,"False","False","adult","1h",54.0384765512641,86.2872448157282,"False"
"OA14","GoalMove",6,5,"obj1",33,510,86.191,"False","False","adult","1h",5.69249574578635,65.0570942375583,"False"
"OA14","GoalMove",7,5,"obj3",62,565,103.995,"False","False","adult","1h",19.5873815071845,120.195295612268,"False"
"OA14","GoalMove",8,5,"obj1",54,569,110.516,"False","False","adult","1h",12.4968138567573,124.075509006376,"False"
"OA14","GoalMove",9,5,"obj3",262,82,124.097,"False","False","adult","1h",54,0,"True"
"OA14","Remove",0,6,"obj3",409,182,16.238,"True","False","adult","1h",16,118,"False"
"OA14","Remove",1,6,"obj3",376,418,33.627,"True","False","adult","1h",0,82,"False"
"OA14","Remove",2,6,"obj3",294,470,54.68,"True","False","adult","1h",63,134,"False"
"OA14","Remove",3,6,"obj2",231,565,73.097,"True","False","adult","1h",191.789695180851,81.105094976977,"True"
"OA14","Remove",4,6,"obj3",342,396,102.418,"True","True","adult","1h",15,60,"True"
"OA14","SeeSaw",0,15,"obj3",332,250,13.371,"True","False","adult","1h",0,140,"False"
"OA14","SeeSaw",1,15,"obj3",259,210,18.94,"True","False","adult","1h",0,100,"False"
"OA14","SeeSaw",2,15,"obj2",253,56,43.727,"True","False","adult","1h",0,34,"False"
"OA14","SeeSaw",3,15,"obj2",326,55,61.98,"True","True","adult","1h",0,35,"False"
"OA14","TableCreative",0,1,"obj1",436,175,22.664,"False","False","adult","1h",0,60,"False"
"OA14","TableCreative",1,1,"obj3",432,154,44.108,"False","False","adult","1h",0,39,"False"
"OA14","TableCreative",10,1,"obj3",428,37,277.286,"False","False","adult","1h",0,68,"True"
"OA14","TableCreative",11,1,"obj1",442,172,347.246,"False","False","adult","1h",0,57,"False"
"OA14","TableCreative",12,1,"obj1",222,195,364.598,"False","False","adult","1h",57.8298950364782,20.0798246654438,"True"
"OA14","TableCreative",13,1,"obj1",244,187,377.785,"False","False","adult","1h",0,72,"True"
"OA14","TableCreative",14,1,"obj1",214,197,399.159,"False","False","adult","1h",50.1795375856251,21.1694924189356,"True"
"OA14","TableCreative",2,1,"obj2",277,150,64.447,"False","False","adult","1h",0,35,"False"
"OA14","TableCreative",3,1,"obj1",423,56,83.462,"False","False","adult","1h",0,49,"False"
"OA14","TableCreative",4,1,"obj3",338,40,102.404,"False","False","adult","1h",0,65,"False"
"OA14","TableCreative",5,1,"obj3",280,34,114.378,"False","False","adult","1h",40,0,"True"
"OA14","TableCreative",6,1,"obj1",244,174,126.43,"False","False","adult","1h",0,59,"True"
"OA14","TableCreative",7,1,"obj1",441,58,163.595,"False","False","adult","1h",0,47,"False"
"OA14","TableCreative",8,1,"obj3",270,30,215.607,"False","False","adult","1h",30,0,"True"
"OA14","TableCreative",9,1,"obj1",272,55,231.016,"False","False","adult","1h",32,0,"False"
"OA14","Trap",0,8,"obj2",97,371,11.775,"True","True","adult","1h",0,86,"False"
"OA14","Unbox",0,14,"obj3",531,311,10.423,"True","False","adult","1h",0,176,"False"
"OA14","Unbox",1,14,"obj1",528,314,19.068,"True","True","adult","1h",0,179,"False"
"OA18","BalanceUnder",0,11,"obj1",342,366,20.146,"True","False","adult","1h",0,136,"False"
"OA18","BalanceUnder",1,11,"obj3",361,395,31.639,"True","False","adult","1h",11,165,"False"
"OA18","BalanceUnder",2,11,"obj3",293,335,43.727,"True","False","adult","1h",0,105,"False"
"OA18","BalanceUnder",3,11,"obj2",236,262,62.455,"True","False","adult","1h",0,32,"False"
"OA18","BalanceUnder",4,11,"obj2",290,259,71.703,"True","False","adult","1h",0,29,"False"
"OA18","Basic",0,0,"obj1",77,232,27.575,"True","False","adult","1h",10.9373578780051,8.08413408374292,"False"
"OA18","Basic",1,0,"obj1",72,226,54.425,"True","True","adult","1h",14.0387275983948,5.51521441365509,"False"
"OA18","Bridge",0,14,"obj1",312,57,21.931,"True","True","adult","1h",0,53,"False"
"OA18","Catapult",0,5,"obj2",457,154,36.629,"True","False","adult","1h",32,57,"False"
"OA18","Catapult",1,5,"obj3",463,141,81.808,"True","False","adult","1h",38,44,"False"
"OA18","Catapult",10,5,"obj2",449,166,268.086,"True","False","adult","1h",24,69,"False"
"OA18","Catapult",11,5,"obj2",434,541,278.412,"True","True","adult","1h",9,444,"False"
"OA18","Catapult",2,5,"obj3",445,128,97.767,"True","False","adult","1h",20,31,"False"
"OA18","Catapult",3,5,"obj2",313,231,112.485,"True","False","adult","1h",0,134,"False"
"OA18","Catapult",4,5,"obj2",363,189,134.064,"True","False","adult","1h",0,92,"False"
"OA18","Catapult",5,5,"obj2",128,184,160.091,"True","False","adult","1h",22,52,"True"
"OA18","Catapult",6,5,"obj1",178,189,170.55,"True","False","adult","1h",13,57,"False"
"OA18","Catapult",7,5,"obj2",367,176,209.416,"True","False","adult","1h",0,79,"True"
"OA18","Catapult",8,5,"obj2",445,199,221.792,"True","False","adult","1h",20,102,"False"
"OA18","Catapult",9,5,"obj1",422,146,240.634,"True","False","adult","1h",0,49,"False"
"OA18","FallAlt",0,15,"obj3",295,257,17.998,"True","False","adult","1h",0,43,"False"
"OA18","FallAlt",1,15,"obj3",325,250,28.776,"True","False","adult","1h",0,50,"False"
"OA18","FallAlt",2,15,"obj1",315,266,40.46,"True","False","adult","1h",0,34,"False"
"OA18","FallAlt",3,15,"obj1",292,232,54.805,"True","False","adult","1h",0,68,"False"
"OA18","FallAlt",4,15,"obj1",300,233,65.031,"True","True","adult","1h",0,67,"False"
"OA18","Falling_A",0,9,"obj2",277,547,19.77,"True","False","adult","1h",0,247,"False"
"OA18","Falling_A",1,9,"obj1",404,552,33.402,"True","False","adult","1h",25,252,"False"
"OA18","Falling_A",2,9,"obj3",389,425,47.021,"True","False","adult","1h",10,125,"False"
"OA18","Falling_A",3,9,"obj1",247,406,65.147,"True","False","adult","1h",0,106,"False"
"OA18","Falling_A",4,9,"obj2",340,523,82.57,"True","False","adult","1h",0,223,"False"
"OA18","Falling_A",5,9,"obj1",285,370,108.824,"True","False","adult","1h",0,70,"False"
"OA18","Falling_A",6,9,"obj3",280,357,125.58,"True","False","adult","1h",0,57,"False"
"OA18","Falling_A",7,9,"obj2",294,151,139.428,"True","True","adult","1h",0,45,"False"
"OA18","Gap",0,7,"obj2",344,187,24.924,"True","False","adult","1h",0,43,"False"
"OA18","Gap",1,7,"obj1",345,189,38.273,"True","True","adult","1h",0,41,"False"
"OA18","GoalMove",0,6,"obj1",37,527,22.037,"True","False","adult","1h",2.53630419092332,82.007168839854,"False"
"OA18","GoalMove",1,6,"obj3",265,123,52.952,"True","False","adult","1h",51,33,"True"
"OA18","GoalMove",2,6,"obj3",288,30,66.364,"True","False","adult","1h",28,0,"False"
"OA18","GoalMove",3,6,"obj3",48,533,82.859,"True","False","adult","1h",6.83844978018799,88.0450409199204,"True"
"OA18","GoalMove",4,6,"obj3",457,164,100.144,"True","False","adult","1h",33,74,"True"
"OA18","GoalMove",5,6,"obj1",439,208,113.581,"True","False","adult","1h",15,118,"False"
"OA18","GoalMove",6,6,"obj1",424,276,130.03,"True","False","adult","1h",0,186,"True"
"OA18","GoalMove",7,6,"obj1",430,273,145.069,"True","True","adult","1h",6,183,"False"
"OA18","Remove",0,1,"obj1",36,520,31.006,"True","False","adult","1h",4.51659547069755,30.110636471317,"False"
"OA18","Remove",1,1,"obj2",355,353,77.181,"True","False","adult","1h",2,17,"True"
"OA18","Remove",2,1,"obj1",379,353,100.904,"True","False","adult","1h",0,17,"False"
"OA18","Remove",3,1,"obj2",338,351,123.017,"True",NA,"adult","1h",19,15,"False"
"OA18","Remove",4,1,"obj1",285,450,155.289,"True","False","adult","1h",72,114,"False"
"OA18","Remove",5,1,"obj3",343,364,188.292,"True","False","adult","1h",14,28,"False"
"OA18","Remove",6,1,"obj1",380,383,207.321,"True","False","adult","1h",0,47,"False"
"OA18","Remove",7,1,"obj2",358,358,226.958,"True","False","adult","1h",0,22,"False"
"OA18","Remove",8,1,"obj2",351,352,242.506,"True","False","adult","1h",6,16,"False"
"OA18","Remove",9,1,"obj3",337,324,279.39,"True",NA,"adult","1h",20,0,"False"
"OA18","SeeSaw",0,13,"obj1",307,46,15.045,"True","False","adult","1h",0,44,"False"
"OA18","SeeSaw",1,13,"obj1",343,46,30.883,"True","False","adult","1h",0,44,"False"
"OA18","SeeSaw",2,13,"obj3",346,67,42.333,"True","True","adult","1h",0,23,"False"
"OA18","TableCreative",0,4,"obj1",429,221,20.585,"True","False","adult","1h",0,106,"False"
"OA18","TableCreative",1,4,"obj1",350,237,40.272,"True","False","adult","1h",0,122,"False"
"OA18","TableCreative",10,4,"obj3",215,82,380.564,"True","False","adult","1h",5,22,"False"
"OA18","TableCreative",11,4,"obj2",313,40,419.838,"True","True","adult","1h",0,65,"True"
"OA18","TableCreative",2,4,"obj2",237,173,67.075,"True","False","adult","1h",0,58,"False"
"OA18","TableCreative",3,4,"obj1",255,58,110.763,"True","False","adult","1h",15,0,"True"
"OA18","TableCreative",4,4,"obj3",229,83,138.619,"True","False","adult","1h",0,22,"True"
"OA18","TableCreative",5,4,"obj2",251,70,207.834,"True","False","adult","1h",11,10,"True"
"OA18","TableCreative",6,4,"obj3",252,31,230.832,"True","False","adult","1h",12,0,"False"
"OA18","TableCreative",7,4,"obj3",221,82,257.415,"True","False","adult","1h",0,22,"False"
"OA18","TableCreative",8,4,"obj1",251,58,319.969,"True","False","adult","1h",11,0,"False"
"OA18","TableCreative",9,4,"obj2",252,57,332.899,"True","False","adult","1h",12,0,"False"
"OA18","Trap",0,12,"obj2",90,328,11.307,"True","True","adult","1h",0,43,"False"
"OA18","Unbox",0,10,"obj1",540,214,19.303,"True","True","adult","1h",0,79,"False"
"OA19","Balance",0,7,"obj1",452,357,6.65,"False","False","adult","1h",0,57,"False"
"OA19","Balance",1,7,"obj3",276,350,22.054,"False","False","adult","1h",0,50,"False"
"OA19","Balance",10,7,"obj2",262,341,97.699,"False","False","adult","1h",33.3048693407626,14.8808990671492,"True"
"OA19","Balance",11,7,"obj3",249,362,107.553,"False","False","adult","1h",24.5620265699805,30.3413269393877,"False"
"OA19","Balance",12,7,"obj3",196,53,115.432,"False","False","adult","1h",0,237,"True"
"OA19","Balance",13,7,"obj2",178,41,125.276,"False","False","adult","1h",2,249,"False"
"OA19","Balance",14,7,"obj1",184,45,139.703,"False","False","adult","1h",0,245,"False"
"OA19","Balance",15,7,"obj1",249,37,151.159,"False","False","adult","1h",0,253,"False"
"OA19","Balance",16,7,"obj1",201,38,159.587,"False","False","adult","1h",0,252,"False"
"OA19","Balance",17,7,"obj2",190,39,171.401,"False","False","adult","1h",0,251,"False"
"OA19","Balance",18,7,"obj2",214,389,186.04,"False","False","adult","1h",0.782631522481068,54.0015750511935,"True"
"OA19","Balance",19,7,"obj2",176,41,196.987,"False","False","adult","1h",4,249,"True"
"OA19","Balance",2,7,"obj1",282,383,32.762,"False","False","adult","1h",56.0722129994131,52.724618193478,"True"
"OA19","Balance",20,7,"obj1",182,73,210.594,"False","False","adult","1h",0,217,"False"
"OA19","Balance",21,7,"obj2",182,43,231.703,"False","False","adult","1h",0,247,"False"
"OA19","Balance",3,7,"obj1",166,397,41.029,"False","False","adult","1h",40.9468676171026,64.3450776840184,"False"
"OA19","Balance",4,7,"obj1",300,389,50.653,"False","False","adult","1h",0,89,"True"
"OA19","Balance",5,7,"obj2",326,369,60.449,"False","False","adult","1h",0,69,"False"
"OA19","Balance",6,7,"obj2",278,358,66.526,"False","False","adult","1h",0,58,"False"
"OA19","Balance",7,7,"obj2",201,382,74.929,"False","False","adult","1h",10.6960869284804,47.3683849689844,"True"
